session_id,user_id,entry_page,exit_page,session_duration,device,session_date,traffic_source,category_viewed,is_logged_in,add_to_cart,checkout_start,purchase_completed,linked_order_id,bounce_flag
S01417,U0108,검색,장바구니,79,mobile,2025-08-25,direct,전자기기,N,N,N,N,,N
S01418,U0277,상품상세,홈,260,mobile,2025-08-26,referral,식품,Y,N,N,N,,N
S01419,U0091,검색,검색,82,desktop,2025-08-10,organic_search,식품,Y,N,N,N,,N
S01420,U0043,상품상세,결제,388,tablet,2025-08-05,paid_search,뷰티,Y,Y,Y,N,,N
S01421,U0062,상품상세,장바구니,342,mobile,2025-08-17,organic_search,패션,Y,Y,Y,N,,N
S01422,U0262,상품상세,결제,293,mobile,2025-08-22,social,식품,Y,Y,Y,N,,N
S01423,U0445,검색,장바구니,184,desktop,2025-08-05,organic_search,패션,Y,N,N,N,,N
S01424,U0281,홈,검색,55,mobile,2025-08-18,organic_search,뷰티,N,N,N,N,,N
S01425,U0446,홈,장바구니,321,desktop,2025-08-31,paid_search,식품,Y,Y,Y,N,,N
S01426,U0418,카테고리,검색,111,mobile,2025-08-06,organic_search,홈리빙,Y,N,N,N,,N
S01427,U0215,검색,검색,90,desktop,2025-08-18,organic_search,식품,Y,N,N,N,,N
S01428,U0354,카테고리,검색,90,desktop,2025-08-03,paid_search,홈리빙,Y,N,N,N,,N
S01429,U0327,홈,홈,160,mobile,2025-08-27,direct,전자기기,N,N,N,N,,N
S01430,U0300,홈,완료,377,tablet,2025-08-10,direct,식품,N,Y,Y,Y,O00485,N
S01431,U0222,검색,검색,118,tablet,2025-09-11,organic_search,전자기기,Y,N,N,N,,N
S01432,U0107,상품상세,장바구니,105,mobile,2025-09-21,organic_search,홈리빙,Y,N,N,N,,N
S01433,U0418,검색,검색,22,mobile,2025-09-25,organic_search,홈리빙,Y,N,N,N,,Y
S01434,U0039,검색,검색,264,desktop,2025-09-21,paid_search,식품,Y,N,N,N,,N
S01435,U0122,홈,결제,23,desktop,2025-09-29,direct,홈리빙,Y,N,Y,N,,Y
S01436,U0138,상품상세,장바구니,138,mobile,2025-09-05,crm_push,전자기기,N,N,N,N,,N
S01437,U0116,카테고리,홈,241,desktop,2025-09-19,paid_search,뷰티,Y,N,N,N,,N
S01438,U0051,상품상세,완료,592,desktop,2025-09-22,direct,홈리빙,Y,Y,Y,Y,O00784,N
S01439,U0057,홈,검색,25,tablet,2025-09-12,social,뷰티,N,N,N,N,,Y
S01440,U0005,홈,홈,120,desktop,2025-09-28,social,뷰티,Y,N,N,N,,N
S01441,U0423,카테고리,검색,108,mobile,2025-09-03,organic_search,식품,Y,N,N,N,,N
S01442,U0444,상품상세,검색,209,desktop,2025-09-24,social,패션,Y,N,N,N,,N
S01443,U0071,홈,검색,119,mobile,2025-09-27,direct,홈리빙,N,N,N,N,,N
S01444,U0116,카테고리,홈,195,desktop,2025-09-19,social,전자기기,N,N,N,N,,N
S01445,U0340,홈,검색,68,desktop,2025-09-02,crm_push,전자기기,N,N,N,N,,N
S01446,U0066,홈,장바구니,87,mobile,2025-09-03,direct,전자기기,Y,N,N,N,,N
S01447,U0275,상품상세,장바구니,373,mobile,2025-09-07,referral,전자기기,Y,Y,N,N,,N
S01448,U0484,상품상세,홈,115,desktop,2025-09-12,referral,패션,Y,N,N,N,,N
S01449,U0022,상품상세,완료,341,desktop,2025-09-15,organic_search,패션,Y,Y,Y,Y,O00817,N
S01450,U0068,카테고리,검색,302,desktop,2025-09-23,direct,전자기기,Y,N,N,N,,N
S01451,U0330,상품상세,검색,106,mobile,2025-09-28,organic_search,뷰티,N,N,N,N,,N
S01452,U0247,검색,검색,116,mobile,2025-09-20,paid_search,전자기기,Y,N,N,N,,N
S01453,U0268,상품상세,장바구니,279,mobile,2025-09-09,referral,식품,Y,Y,N,N,,N
S01454,U0370,검색,홈,174,desktop,2025-09-18,direct,뷰티,N,N,N,N,,N
S01455,U0014,검색,검색,143,mobile,2025-09-20,paid_search,식품,Y,N,N,N,,N
S01456,U0283,홈,장바구니,76,mobile,2025-09-20,referral,식품,Y,Y,N,N,,N
S01457,U0114,홈,홈,27,mobile,2025-09-02,social,패션,N,N,N,N,,Y
S01458,U0484,검색,장바구니,240,desktop,2025-09-22,social,식품,Y,Y,N,N,,N
S01459,U0361,홈,검색,22,desktop,2025-09-17,crm_push,홈리빙,N,N,N,N,,Y
S01460,U0270,홈,홈,130,tablet,2025-09-02,direct,식품,Y,N,N,N,,N
S01461,U0071,카테고리,홈,202,desktop,2025-09-23,organic_search,식품,Y,N,N,N,,N
S01462,U0336,홈,검색,128,mobile,2025-09-14,crm_push,전자기기,Y,N,N,N,,N
S01463,U0263,홈,홈,60,mobile,2025-09-16,crm_push,전자기기,Y,N,N,N,,N
S01464,U0404,검색,검색,203,mobile,2025-09-08,organic_search,패션,N,N,N,N,,N
S01465,U0013,홈,검색,59,mobile,2025-09-22,paid_search,패션,Y,N,N,N,,N
S01466,U0104,카테고리,검색,272,mobile,2025-09-19,social,전자기기,Y,N,N,N,,N
S01467,U0128,검색,장바구니,266,mobile,2025-09-10,paid_search,뷰티,Y,Y,N,N,,N
S01468,U0121,상품상세,홈,260,tablet,2025-09-27,direct,전자기기,Y,N,N,N,,N
S01469,U0010,카테고리,검색,91,mobile,2025-09-26,social,전자기기,N,N,N,N,,N
S01470,U0347,홈,홈,244,mobile,2025-09-21,organic_search,뷰티,Y,N,N,N,,N
S01471,U0297,홈,홈,203,mobile,2025-09-06,paid_search,뷰티,Y,N,N,N,,N
S01472,U0341,상품상세,홈,249,desktop,2025-09-07,social,홈리빙,Y,N,N,N,,N
S01473,U0337,검색,검색,72,mobile,2025-09-05,organic_search,패션,Y,N,N,N,,N
S01474,U0352,카테고리,장바구니,109,mobile,2025-09-13,paid_search,패션,Y,N,N,N,,N
S01475,U0361,홈,홈,76,mobile,2025-09-12,organic_search,홈리빙,Y,N,N,N,,N
S01476,U0297,상품상세,검색,159,mobile,2025-09-11,crm_push,식품,Y,N,N,N,,N
S01477,U0404,카테고리,홈,157,mobile,2025-09-26,direct,뷰티,N,N,N,N,,N
S01478,U0460,홈,검색,117,mobile,2025-09-09,direct,뷰티,N,N,N,N,,N
S01479,U0120,홈,홈,67,desktop,2025-09-24,organic_search,패션,Y,N,N,N,,N
S01480,U0180,홈,검색,136,mobile,2025-09-10,social,패션,Y,N,N,N,,N
S01481,U0189,홈,장바구니,206,mobile,2025-09-14,organic_search,홈리빙,Y,Y,Y,N,,N
S01482,U0379,상품상세,장바구니,346,tablet,2025-09-15,referral,홈리빙,Y,Y,N,N,,N
S01483,U0281,홈,완료,257,mobile,2025-09-07,referral,패션,Y,Y,Y,Y,O00835,N
S01484,U0029,카테고리,홈,59,desktop,2025-09-09,direct,패션,N,N,N,N,,N
S01485,U0232,홈,검색,80,desktop,2025-09-26,crm_push,패션,Y,N,N,N,,N
S01486,U0351,검색,완료,317,desktop,2025-09-04,social,패션,Y,Y,Y,Y,O00881,N
S01487,U0437,상품상세,장바구니,307,desktop,2025-09-07,social,전자기기,Y,Y,N,N,,N
S01488,U0102,검색,홈,155,desktop,2025-09-02,organic_search,패션,Y,N,N,N,,N
S01489,U0466,검색,홈,177,desktop,2025-09-28,organic_search,뷰티,N,N,N,N,,N
S01490,U0268,홈,장바구니,66,mobile,2025-09-17,direct,패션,N,N,N,N,,N
S01491,U0478,카테고리,검색,169,mobile,2025-09-27,social,뷰티,Y,N,N,N,,N
S01492,U0441,상품상세,결제,479,mobile,2025-09-27,direct,뷰티,N,Y,Y,N,,N
S01493,U0063,검색,결제,395,desktop,2025-09-29,social,식품,Y,Y,Y,N,,N
S01494,U0395,홈,홈,88,tablet,2025-09-06,crm_push,전자기기,Y,N,N,N,,N
S01495,U0283,검색,홈,148,desktop,2025-09-27,paid_search,식품,N,N,N,N,,N
S01496,U0054,검색,홈,191,mobile,2025-09-25,organic_search,홈리빙,Y,N,N,N,,N
S01497,U0348,카테고리,검색,169,mobile,2025-09-05,social,식품,Y,N,N,N,,N
S01498,U0281,홈,홈,65,mobile,2025-09-08,organic_search,식품,Y,N,N,N,,N
S01499,U0322,검색,장바구니,205,mobile,2025-09-12,organic_search,패션,Y,Y,Y,N,,N
S01500,U0178,홈,홈,10,mobile,2025-09-20,organic_search,홈리빙,Y,N,N,N,,Y
S01501,U0035,홈,검색,10,mobile,2025-09-12,direct,패션,Y,N,N,N,,Y
S01502,U0393,상품상세,홈,171,mobile,2025-09-10,paid_search,홈리빙,Y,N,N,N,,N
S01503,U0458,홈,장바구니,212,desktop,2025-09-10,social,패션,N,N,N,N,,N
S01504,U0069,카테고리,장바구니,238,mobile,2025-09-09,paid_search,뷰티,N,N,N,N,,N
S01505,U0073,검색,홈,10,mobile,2025-09-23,referral,홈리빙,N,N,N,N,,Y
S01506,U0188,홈,검색,154,desktop,2025-09-28,social,식품,N,N,N,N,,N
S01507,U0452,검색,결제,162,mobile,2025-09-10,referral,홈리빙,N,Y,Y,N,,N
S01508,U0254,상품상세,완료,309,desktop,2025-09-06,social,식품,Y,Y,Y,Y,O00814,N
S01509,U0104,홈,홈,146,mobile,2025-09-09,referral,뷰티,Y,N,N,N,,N
S01510,U0142,검색,검색,80,mobile,2025-09-14,paid_search,전자기기,N,N,N,N,,N
S01511,U0455,홈,홈,262,desktop,2025-09-25,crm_push,식품,Y,N,N,N,,N
S01512,U0072,검색,결제,142,mobile,2025-09-22,organic_search,전자기기,Y,N,Y,N,,N
S01513,U0289,홈,검색,64,mobile,2025-09-28,direct,전자기기,Y,N,N,N,,N
S01514,U0247,검색,홈,112,mobile,2025-09-30,social,식품,N,N,N,N,,N
S01515,U0413,상품상세,검색,83,mobile,2025-09-28,organic_search,뷰티,N,N,N,N,,N
S01516,U0224,상품상세,장바구니,307,desktop,2025-09-08,social,전자기기,N,Y,Y,N,,N
S01517,U0015,홈,홈,32,desktop,2025-09-22,social,식품,N,N,N,N,,Y
S01518,U0413,카테고리,결제,363,mobile,2025-09-10,social,전자기기,N,Y,Y,N,,N
S01519,U0370,검색,검색,179,desktop,2025-09-17,social,패션,Y,N,N,N,,N
S01520,U0113,홈,검색,107,tablet,2025-09-06,direct,뷰티,Y,N,N,N,,N
S01521,U0082,홈,홈,50,mobile,2025-09-15,crm_push,식품,Y,N,N,N,,N
S01522,U0064,상품상세,홈,189,mobile,2025-09-26,paid_search,패션,Y,N,N,N,,N
S01523,U0180,상품상세,검색,198,mobile,2025-09-04,social,식품,Y,N,N,N,,N
S01524,U0411,검색,홈,144,mobile,2025-09-12,paid_search,홈리빙,N,N,N,N,,N
S01525,U0361,카테고리,검색,90,mobile,2025-09-19,social,패션,Y,N,N,N,,N
S01526,U0164,홈,홈,173,desktop,2025-09-18,social,전자기기,Y,N,N,N,,N
S01527,U0499,홈,검색,10,mobile,2025-09-20,paid_search,전자기기,N,N,N,N,,Y
S01528,U0235,상품상세,완료,484,mobile,2025-09-10,social,전자기기,Y,Y,Y,Y,O00815,N
S01529,U0483,홈,검색,219,desktop,2025-09-08,organic_search,홈리빙,Y,N,N,N,,N
S01530,U0010,카테고리,검색,144,mobile,2025-09-11,direct,뷰티,Y,N,N,N,,N
S01531,U0158,홈,홈,63,mobile,2025-09-17,organic_search,패션,Y,N,N,N,,N
S01532,U0037,검색,홈,192,mobile,2025-09-13,social,식품,N,N,N,N,,N
S01533,U0461,카테고리,검색,142,mobile,2025-09-09,referral,패션,Y,N,N,N,,N
S01534,U0327,상품상세,검색,119,mobile,2025-09-30,crm_push,식품,N,N,N,N,,N
S01535,U0066,홈,검색,52,tablet,2025-09-17,social,식품,N,N,N,N,,N
S01536,U0420,검색,홈,106,mobile,2025-09-29,organic_search,뷰티,Y,N,N,N,,N
S01537,U0329,상품상세,검색,307,desktop,2025-09-07,social,전자기기,Y,N,N,N,,N
S01538,U0331,카테고리,홈,44,mobile,2025-09-12,organic_search,홈리빙,N,N,N,N,,N
S01539,U0191,상품상세,결제,414,desktop,2025-09-22,social,전자기기,Y,Y,Y,N,,N
S01540,U0263,상품상세,홈,103,mobile,2025-09-21,paid_search,패션,Y,N,N,N,,N
S01541,U0155,상품상세,완료,425,desktop,2025-09-12,organic_search,뷰티,Y,Y,Y,Y,O00888,N
S01542,U0137,카테고리,완료,521,desktop,2025-09-19,social,뷰티,Y,Y,Y,Y,O00894,N
S01543,U0442,검색,검색,220,desktop,2025-09-22,organic_search,패션,Y,N,N,N,,N
S01544,U0114,상품상세,검색,201,mobile,2025-09-12,crm_push,전자기기,Y,N,N,N,,N
S01545,U0223,홈,홈,105,mobile,2025-09-13,paid_search,홈리빙,Y,N,N,N,,N
S01546,U0055,홈,홈,48,mobile,2025-09-05,direct,식품,N,N,N,N,,N
S01547,U0172,카테고리,검색,134,mobile,2025-09-21,direct,패션,N,N,N,N,,N
S01548,U0254,검색,검색,10,desktop,2025-09-02,organic_search,홈리빙,Y,N,N,N,,Y
S01549,U0464,카테고리,장바구니,264,mobile,2025-09-03,paid_search,패션,N,N,N,N,,N
S01550,U0045,홈,홈,25,mobile,2025-09-01,direct,식품,Y,N,N,N,,Y
S01551,U0418,홈,검색,90,mobile,2025-09-09,organic_search,패션,Y,N,N,N,,N
S01552,U0348,상품상세,검색,130,desktop,2025-09-11,social,전자기기,Y,N,N,N,,N
S01553,U0256,카테고리,홈,79,mobile,2025-09-02,social,뷰티,Y,N,N,N,,N
S01554,U0295,홈,장바구니,73,desktop,2025-09-29,crm_push,패션,Y,N,N,N,,N
S01555,U0202,홈,홈,21,mobile,2025-09-06,organic_search,식품,Y,N,N,N,,Y
S01556,U0412,상품상세,홈,243,tablet,2025-09-10,direct,패션,N,N,N,N,,N
S01557,U0368,검색,홈,171,desktop,2025-09-16,social,패션,Y,N,N,N,,N
S01558,U0341,상품상세,완료,329,desktop,2025-09-30,paid_search,패션,Y,Y,Y,Y,O00951,N
S01559,U0386,검색,검색,216,desktop,2025-09-06,paid_search,전자기기,N,N,N,N,,N
S01560,U0066,홈,검색,112,mobile,2025-09-08,paid_search,홈리빙,Y,N,N,N,,N
S01561,U0208,홈,장바구니,107,mobile,2025-09-16,crm_push,패션,Y,Y,N,N,,N
S01562,U0296,홈,홈,76,desktop,2025-09-05,direct,패션,Y,N,N,N,,N
S01563,U0319,상품상세,완료,454,tablet,2025-09-14,referral,전자기기,Y,Y,Y,Y,O00973,N
S01564,U0336,홈,검색,142,mobile,2025-09-15,social,뷰티,Y,N,N,N,,N
S01565,U0011,홈,홈,181,mobile,2025-09-22,paid_search,패션,N,N,N,N,,N
S01566,U0317,검색,홈,84,desktop,2025-09-06,organic_search,식품,Y,N,N,N,,N
S01567,U0317,검색,검색,86,desktop,2025-09-06,organic_search,패션,Y,N,N,N,,N
S01568,U0317,상품상세,홈,320,desktop,2025-09-22,social,뷰티,Y,N,N,N,,N
S01569,U0090,홈,홈,181,desktop,2025-09-24,paid_search,홈리빙,Y,N,N,N,,N
S01570,U0273,검색,장바구니,114,desktop,2025-09-20,social,뷰티,N,N,N,N,,N
S01571,U0134,카테고리,검색,124,mobile,2025-09-14,paid_search,전자기기,Y,N,N,N,,N
S01572,U0160,홈,홈,44,mobile,2025-09-08,organic_search,뷰티,Y,N,N,N,,N
S01573,U0063,홈,홈,182,desktop,2025-09-26,social,뷰티,Y,N,N,N,,N
S01574,U0488,홈,홈,44,mobile,2025-09-17,direct,홈리빙,N,N,N,N,,N
S01575,U0092,홈,검색,10,mobile,2025-09-22,social,패션,Y,N,N,N,,Y
S01576,U0386,홈,검색,10,mobile,2025-09-02,organic_search,전자기기,N,N,N,N,,Y
S01577,U0093,홈,홈,10,mobile,2025-09-01,direct,패션,Y,N,N,N,,Y
S01578,U0348,상품상세,검색,146,mobile,2025-09-27,direct,전자기기,N,N,N,N,,N
S01579,U0474,홈,홈,47,mobile,2025-09-14,organic_search,홈리빙,Y,N,N,N,,N
S01580,U0060,상품상세,홈,274,mobile,2025-09-09,social,전자기기,Y,N,N,N,,N
S01581,U0312,상품상세,검색,167,mobile,2025-09-07,social,홈리빙,Y,N,N,N,,N
S01582,U0189,카테고리,검색,110,mobile,2025-09-25,crm_push,패션,Y,N,N,N,,N
S01583,U0356,검색,홈,82,mobile,2025-09-17,referral,전자기기,N,N,N,N,,N
S01584,U0373,검색,홈,187,desktop,2025-09-14,referral,전자기기,N,N,N,N,,N
S01585,U0236,상품상세,장바구니,366,mobile,2025-09-08,crm_push,전자기기,N,Y,Y,N,,N
S01586,U0087,검색,홈,65,desktop,2025-09-22,organic_search,식품,Y,N,N,N,,N
S01587,U0397,검색,홈,111,mobile,2025-09-18,direct,전자기기,Y,N,N,N,,N
S01588,U0470,홈,검색,126,mobile,2025-09-24,social,패션,Y,N,N,N,,N
S01589,U0011,홈,검색,195,mobile,2025-09-15,paid_search,전자기기,Y,N,N,N,,N
S01590,U0321,상품상세,장바구니,361,mobile,2025-09-05,social,뷰티,Y,Y,N,N,,N
S01591,U0056,홈,검색,81,mobile,2025-09-10,organic_search,홈리빙,Y,N,N,N,,N
S01592,U0156,검색,홈,119,mobile,2025-09-22,direct,패션,Y,N,N,N,,N
S01593,U0272,검색,검색,151,desktop,2025-09-02,crm_push,뷰티,Y,N,N,N,,N
S01594,U0331,상품상세,장바구니,232,mobile,2025-09-19,social,전자기기,Y,Y,N,N,,N
S01595,U0065,홈,홈,215,tablet,2025-09-05,crm_push,식품,Y,N,N,N,,N
S01596,U0200,검색,검색,200,desktop,2025-09-28,social,식품,N,N,N,N,,N
S01597,U0380,카테고리,홈,103,mobile,2025-09-15,referral,뷰티,Y,N,N,N,,N
S01598,U0159,홈,검색,63,mobile,2025-09-18,referral,패션,Y,N,N,N,,N
S01599,U0114,카테고리,홈,40,mobile,2025-09-01,crm_push,뷰티,Y,N,N,N,,N
S01600,U0454,상품상세,검색,213,mobile,2025-09-25,paid_search,뷰티,Y,N,N,N,,N
S01601,U0268,상품상세,장바구니,222,mobile,2025-09-20,paid_search,뷰티,Y,Y,N,N,,N
S01602,U0367,검색,홈,230,desktop,2025-09-08,organic_search,홈리빙,N,N,N,N,,N
S01603,U0449,홈,검색,110,mobile,2025-09-23,organic_search,패션,Y,N,N,N,,N
S01604,U0442,카테고리,홈,195,mobile,2025-09-12,organic_search,전자기기,Y,N,N,N,,N
S01605,U0138,검색,검색,141,mobile,2025-09-04,direct,식품,Y,N,N,N,,N
S01606,U0129,홈,검색,78,desktop,2025-09-23,social,뷰티,Y,N,N,N,,N
S01607,U0429,검색,홈,19,mobile,2025-09-29,crm_push,전자기기,Y,N,N,N,,Y
S01608,U0194,검색,검색,120,mobile,2025-09-20,social,패션,Y,N,N,N,,N
S01609,U0442,상품상세,홈,106,desktop,2025-09-03,direct,패션,N,N,N,N,,N
S01610,U0108,카테고리,검색,268,mobile,2025-09-06,organic_search,식품,Y,N,N,N,,N
S01611,U0370,검색,검색,33,mobile,2025-09-06,organic_search,패션,Y,N,N,N,,Y
S01612,U0373,카테고리,검색,10,mobile,2025-09-13,referral,전자기기,N,N,N,N,,Y
S01613,U0298,상품상세,홈,275,mobile,2025-09-23,crm_push,뷰티,Y,N,N,N,,N
S01614,U0193,홈,완료,190,desktop,2025-09-06,direct,홈리빙,Y,N,Y,Y,O00999,N
S01615,U0070,홈,장바구니,12,mobile,2025-09-28,crm_push,식품,Y,N,N,N,,Y
S01616,U0111,카테고리,장바구니,185,mobile,2025-09-10,organic_search,패션,Y,Y,N,N,,N
S01617,U0017,검색,홈,164,desktop,2025-09-03,paid_search,뷰티,Y,N,N,N,,N
S01618,U0136,홈,검색,70,mobile,2025-09-14,organic_search,뷰티,Y,N,N,N,,N
S01619,U0492,홈,홈,54,desktop,2025-09-14,direct,홈리빙,Y,N,N,N,,N
S01620,U0378,상품상세,결제,435,mobile,2025-09-27,social,뷰티,Y,Y,Y,N,,N
S01621,U0269,검색,완료,340,mobile,2025-09-04,social,전자기기,Y,Y,Y,Y,O00797,N
S01622,U0387,홈,홈,168,mobile,2025-09-18,paid_search,홈리빙,Y,N,N,N,,N
S01623,U0309,홈,홈,10,mobile,2025-09-26,referral,패션,Y,N,N,N,,Y
S01624,U0028,홈,검색,76,mobile,2025-09-29,organic_search,전자기기,N,N,N,N,,N
S01625,U0429,홈,홈,95,mobile,2025-09-08,social,홈리빙,Y,N,N,N,,N
S01626,U0230,홈,홈,112,mobile,2025-09-29,social,홈리빙,Y,N,N,N,,N
S01627,U0438,상품상세,홈,132,mobile,2025-09-18,direct,패션,N,N,N,N,,N
S01628,U0211,홈,검색,202,desktop,2025-09-21,referral,식품,N,N,N,N,,N
S01629,U0311,상품상세,장바구니,280,mobile,2025-09-30,crm_push,패션,Y,Y,N,N,,N
S01630,U0027,홈,홈,207,mobile,2025-09-19,social,패션,Y,N,N,N,,N
S01631,U0474,검색,홈,219,mobile,2025-09-20,direct,뷰티,N,N,N,N,,N
S01632,U0187,홈,홈,60,mobile,2025-09-17,paid_search,전자기기,Y,N,N,N,,N
S01633,U0010,카테고리,검색,56,mobile,2025-09-20,organic_search,뷰티,N,N,N,N,,N
S01634,U0096,검색,검색,17,desktop,2025-09-02,paid_search,식품,N,N,N,N,,Y
S01635,U0101,홈,홈,114,desktop,2025-09-22,social,패션,Y,N,N,N,,N
S01636,U0007,홈,홈,10,mobile,2025-09-19,paid_search,홈리빙,Y,N,N,N,,Y
S01637,U0209,검색,장바구니,92,desktop,2025-09-10,crm_push,식품,Y,N,N,N,,N
S01638,U0443,카테고리,검색,215,desktop,2025-09-24,social,뷰티,Y,N,N,N,,N
S01639,U0454,상품상세,장바구니,383,mobile,2025-09-21,social,패션,N,Y,Y,N,,N
S01640,U0041,상품상세,홈,269,desktop,2025-09-05,organic_search,홈리빙,Y,N,N,N,,N
S01641,U0008,상품상세,검색,157,mobile,2025-09-16,organic_search,패션,Y,N,N,N,,N
S01642,U0056,카테고리,검색,293,tablet,2025-09-29,social,패션,Y,N,N,N,,N
S01643,U0122,홈,홈,81,mobile,2025-09-12,social,패션,Y,N,N,N,,N
S01644,U0101,홈,검색,189,mobile,2025-09-19,paid_search,전자기기,Y,N,N,N,,N
S01645,U0413,카테고리,장바구니,133,mobile,2025-09-23,direct,패션,Y,Y,N,N,,N
S01646,U0155,홈,홈,32,desktop,2025-09-03,paid_search,패션,N,N,N,N,,Y
S01647,U0087,카테고리,홈,254,tablet,2025-09-25,direct,패션,Y,N,N,N,,N
S01648,U0347,상품상세,홈,234,mobile,2025-09-05,paid_search,홈리빙,N,N,N,N,,N
S01649,U0481,카테고리,검색,267,desktop,2025-09-08,direct,전자기기,Y,N,N,N,,N
S01650,U0427,홈,홈,85,mobile,2025-09-22,social,패션,N,N,N,N,,N
S01651,U0193,검색,장바구니,239,desktop,2025-09-25,direct,뷰티,Y,N,N,N,,N
S01652,U0200,카테고리,검색,44,mobile,2025-09-12,crm_push,식품,Y,N,N,N,,N
S01653,U0235,검색,장바구니,48,mobile,2025-09-24,social,홈리빙,Y,N,N,N,,N
S01654,U0123,홈,홈,35,mobile,2025-09-19,crm_push,패션,Y,N,N,N,,N
S01655,U0495,홈,검색,99,mobile,2025-09-23,paid_search,전자기기,Y,N,N,N,,N
S01656,U0283,검색,검색,159,desktop,2025-09-27,direct,홈리빙,Y,N,N,N,,N
S01657,U0304,홈,결제,260,mobile,2025-09-27,social,홈리빙,N,Y,Y,N,,N
S01658,U0093,검색,홈,202,mobile,2025-09-19,organic_search,패션,N,N,N,N,,N
S01659,U0385,검색,장바구니,239,tablet,2025-09-21,crm_push,식품,Y,Y,N,N,,N
S01660,U0264,홈,홈,298,mobile,2025-09-16,paid_search,패션,Y,N,N,N,,N
S01661,U0369,검색,홈,112,mobile,2025-09-23,referral,패션,Y,N,N,N,,N
S01662,U0429,홈,검색,73,mobile,2025-09-13,organic_search,전자기기,Y,N,N,N,,N
S01663,U0398,상품상세,결제,519,desktop,2025-09-18,direct,식품,Y,Y,Y,N,,N
S01664,U0423,상품상세,완료,261,desktop,2025-09-11,paid_search,홈리빙,Y,N,N,Y,O00812,N
S01665,U0325,홈,검색,227,mobile,2025-09-21,organic_search,식품,Y,N,N,N,,N
S01666,U0193,상품상세,완료,491,desktop,2025-09-14,crm_push,홈리빙,N,Y,Y,Y,O00826,N
S01667,U0162,홈,검색,26,mobile,2025-09-27,organic_search,홈리빙,Y,N,N,N,,Y
S01668,U0178,상품상세,장바구니,527,desktop,2025-09-05,referral,전자기기,N,Y,N,N,,N
S01669,U0228,상품상세,홈,131,mobile,2025-09-02,social,패션,Y,N,N,N,,N
S01670,U0035,홈,홈,134,desktop,2025-09-26,paid_search,홈리빙,N,N,N,N,,N
S01671,U0482,검색,홈,59,mobile,2025-09-03,organic_search,전자기기,Y,N,N,N,,N
S01672,U0364,검색,검색,116,mobile,2025-09-26,social,패션,N,N,N,N,,N
S01673,U0056,홈,홈,18,mobile,2025-09-19,paid_search,홈리빙,N,N,N,N,,Y
S01674,U0096,상품상세,검색,349,desktop,2025-09-08,paid_search,뷰티,N,N,N,N,,N
S01675,U0269,상품상세,검색,164,mobile,2025-09-24,organic_search,식품,Y,N,N,N,,N
S01676,U0226,카테고리,검색,56,mobile,2025-09-25,social,식품,Y,N,N,N,,N
S01677,U0405,홈,검색,10,mobile,2025-09-16,organic_search,패션,Y,N,N,N,,Y
S01678,U0499,홈,검색,123,mobile,2025-09-18,organic_search,홈리빙,Y,N,N,N,,N
S01679,U0034,카테고리,장바구니,168,mobile,2025-09-10,referral,패션,N,N,N,N,,N
S01680,U0254,검색,검색,187,mobile,2025-09-11,organic_search,뷰티,Y,N,N,N,,N
S01681,U0140,검색,홈,114,mobile,2025-09-19,social,패션,N,N,N,N,,N
S01682,U0498,검색,검색,209,mobile,2025-09-17,social,뷰티,N,N,N,N,,N
S01683,U0216,상품상세,장바구니,348,tablet,2025-09-11,paid_search,홈리빙,Y,Y,N,N,,N
S01684,U0250,홈,완료,268,desktop,2025-09-10,organic_search,홈리빙,Y,Y,Y,Y,O00884,N
S01685,U0416,검색,장바구니,244,desktop,2025-09-07,direct,전자기기,Y,Y,N,N,,N
S01686,U0473,검색,홈,103,mobile,2025-09-19,direct,패션,Y,N,N,N,,N
S01687,U0287,홈,검색,94,mobile,2025-09-01,organic_search,뷰티,Y,N,N,N,,N
S01688,U0065,상품상세,완료,471,mobile,2025-09-29,referral,전자기기,Y,Y,Y,Y,O00926,N
S01689,U0021,카테고리,홈,52,mobile,2025-09-27,organic_search,패션,Y,N,N,N,,N
S01690,U0365,상품상세,검색,226,mobile,2025-09-02,paid_search,뷰티,N,N,N,N,,N
S01691,U0194,상품상세,장바구니,157,mobile,2025-09-19,social,패션,Y,N,N,N,,N
S01692,U0489,검색,홈,209,mobile,2025-09-08,paid_search,식품,Y,N,N,N,,N
S01693,U0380,상품상세,홈,198,mobile,2025-09-04,crm_push,식품,Y,N,N,N,,N
S01694,U0151,홈,장바구니,160,mobile,2025-09-02,paid_search,식품,Y,Y,N,N,,N
S01695,U0415,검색,검색,127,mobile,2025-09-08,organic_search,전자기기,Y,N,N,N,,N
S01696,U0078,홈,검색,103,tablet,2025-09-01,social,전자기기,Y,N,N,N,,N
S01697,U0006,검색,장바구니,266,mobile,2025-09-11,organic_search,홈리빙,N,Y,N,N,,N
S01698,U0234,검색,검색,85,mobile,2025-09-11,social,패션,Y,N,N,N,,N
S01699,U0175,검색,홈,163,desktop,2025-09-14,paid_search,식품,Y,N,N,N,,N
S01700,U0478,홈,홈,34,mobile,2025-09-24,organic_search,뷰티,Y,N,N,N,,Y
S01701,U0448,홈,홈,10,mobile,2025-09-28,paid_search,패션,N,N,N,N,,Y
S01702,U0005,홈,검색,10,desktop,2025-09-06,direct,홈리빙,N,N,N,N,,Y
